Gene_ID	DMSO_24h_rep1	DMSO_24h_rep2	GSK591_24h_rep1	GSK591_24h_rep2
LURAP1	554	577	517	498
POMGNT1	9238	8997	8476	10058
P3R3URF	0	0	0	0
TSPAN1	4576	4204	3595	3755
LOC101929626	3	6	0	6
LOC124904171	3	5	3	5
PIK3R3	744	755	657	860
P3R3URF-PIK3R3	0	0	0	0
LOC105378694	0	0	0	0
TMA16P2	1	0	0	1
MAST2	10103	10271	9107	11470
RPL6P1	3	1	1	3
LOC105378693	7	4	5	2
IPP	2725	2677	2344	2532
TMEM69	3011	2546	2546	2595
RPL7AP16	127	166	150	180
RPS15AP10	85	97	105	78
GPBP1L1	18394	18070	17517	18838
CCDC17	337	301	328	370
NASP	13962	13101	14597	14196
AKR1A1	4811	5009	3830	4741
HMGB1P48	0	0	0	0
PRDX1	43676	42691	46455	46340
MMACHC	3273	2820	2886	3164
CCDC163	392	415	347	446
PPIAP36	0	0	0	0
LOC124904849	0	0	0	2
TESK2	353	273	288	215
TOE1	1970	2063	1785	2280
MUTYH	860	793	846	1073
HPDL	372	451	326	456
LINC01144	35	12	23	51
LOC105378691	5	3	11	6
OSTCP5	6	1	0	2
ZSWIM5	491	496	476	522
UROD	6906	6647	6798	7076
HECTD3	4393	4557	4212	5071
MRPS17P1	2	0	0	0
PPIAP35	0	0	0	0
CCNB1IP1P1	0	8	0	4
RNA5SP47	0	0	0	0
EIF2B3	4547	4629	4334	4575
LOC107984952	21	19	34	43
RNU5E-6P	0	0	0	0
PTCH2	118	116	107	128
BTBD19	1072	1020	1132	1513
DYNLT4	25	18	10	23
PLK3	4204	4164	4173	5161
BEST4	44	23	57	22
RPS15AP11	0	1	0	2
SNORD38B	82	110	134	139
SNORD38A	63	60	57	52
SNORD46	262	296	297	333
SNORD55	233	239	244	259
RPS8	84815	81658	89813	88864
SNORD160	9	7	14	15
KIF2C	10439	10589	10991	11737
RNU5D-1	151	72	163	122
RNU5F-1	175	205	190	212
LOC105378690	12	11	12	11
ARMH1	15	23	3	14
SNORD145	7	18	10	8
TMEM53	562	599	517	630
LOC107984950	132	164	133	149
MIR5584	2	0	0	0
RNF220	7287	7523	7451	8231
RNU6-369P	0	0	0	0
SNORA110	5	5	6	4
ERI3-IT1	81	102	86	107
ERI3	6319	6524	6055	7626
DMAP1	1777	1789	1749	1866
LOC100130714	0	0	0	0
LOC124904170	1	0	0	2
OOSP1P1	0	0	0	0
LOC100419796	0	0	0	0
KLF18	0	0	0	0
LOC100129492	19	6	10	5
RN7SL479P	0	0	0	0
KRT8P47	0	0	0	0
LOC124904169	0	0	0	0
KLF17	115	76	110	87
LOC124904168	0	0	1	0
LOC107984948	22	28	11	40
SLC6A9	5830	5171	4600	5602
CCDC24	223	282	202	266
B4GALT2	6662	7284	6593	8031
ATP6V0B	6333	6613	6417	6911
LOC124904167	4	9	9	2
DPH2	4674	4713	4491	5242
IPO13	5059	5035	4352	5213
LOC101929609	38	55	47	22
LINC02918	46	45	42	41
ARTN	34	58	50	88
SHMT1P1	0	0	0	1
MIR6079	6	7	6	10
LOC124904166	24	16	10	15
LOC124904721	5	12	6	9
ST3GAL3-AS1	0	0	0	0
ST3GAL3	1689	1837	1530	1887
KDM4A-AS1	71	69	69	77
LOC124904165	4	7	1	2
KDM4A	10609	10813	10362	11818
PTPRF	31195	33747	28794	36757
HYI-AS1	15	14	11	15
HYI	1202	1360	1234	1718
MIR6735	0	0	0	0
SZT2-AS1	30	18	27	34
SZT2	9693	8710	9382	11000
MED8-AS1	6	7	10	11
MED8	4545	4664	4446	4998
LOC112268225	223	175	214	195
MIR6734	0	0	0	0
ELOVL1	8630	8706	8186	9455
CDC20	19450	17833	18775	20065
CDC20-DT	55	38	45	39
MPL	74	40	48	51
TIE1	0	0	2	0
C1orf210	346	451	302	431
TMEM125	78	137	59	98
LOC124904164	0	0	4	5
RNA5SP46	0	0	0	0
LOC105378685	2	1	1	2
CFAP57	35	38	32	46
MIR6733	12	16	17	24
EBNA1BP2	9994	10048	10315	11208
FAM183A	0	2	0	2
LOC124904715	0	0	0	0
RNU6-880P	0	2	0	4
SLC2A1-DT	37	37	35	32
ATP6V0CP4	15	21	27	31
SLC2A1	9909	10173	10002	11109
ATP6V1E1P1	26	8	18	31
MKRN8P	2	0	0	0
LOC100420252	0	0	0	0
LOC339539	10	7	7	17
ZNF691	1097	1038	963	1084
LOC124904163	238	297	226	252
ERMAP	2080	1549	1720	1848
SVBP	579	582	643	535
LOC107984946	0	0	1	0
TMEM269	18	31	15	39
TMEM269-DT	2	0	0	0
C1orf50	1332	1361	1188	1337
P3H1	4093	4292	3901	4406
CLDN19	0	0	0	0
YBX1	121683	120862	132303	125412
PPIH	2838	3286	3630	3491
LOC124904162	14	9	13	16
RNU6-536P	0	0	2	0
TMSB4XP1	0	1	3	2
RPS3AP11	6	0	0	0
PPCS	3652	3440	2752	3440
CCDC30	86	56	61	73
ZMYND12	0	0	0	0
RPS15AP8	0	0	0	0
RIMKLA	2	0	2	2
FOXJ3	11393	11034	10218	12014
GUCA2A	2	0	0	0
GUCA2B	0	0	0	0
LOC124904161	0	0	0	0
HNRNPFP1	0	0	0	1
LOC124904160	0	0	0	0
LOC100418723	0	0	0	0
HIVEP3	222	197	239	171
EDN2	41	34	63	23
RNA5SP45	0	0	0	0
LOC105378678	2	2	2	2
LOC124904159	13	14	10	6
LOC124904158	0	0	0	0
RPL23AP17	0	0	0	0
SCMH1	5928	5767	5559	6329
SLFNL1	29	18	21	20
SLFNL1-AS1	943	873	828	1060
CTPS1	14252	14493	13545	15488
UBE2V1P8	0	2	0	0
LOC100128362	0	0	0	0
LOC124904157	0	0	0	0
CITED4	2285	2548	2163	2961
LOC105378676	2	2	0	6
RN7SL326P	0	0	0	0
KCNQ4	17	23	17	45
MIR30C1	11	4	10	13
MIR30E	3	9	11	5
NFYC	5743	5262	5459	5717
NFYC-AS1	505	284	347	397
LOC105378675	2	0	0	0
RIMS3	344	253	270	305
GTF2F2P2	0	0	0	0
LOC105378673	0	0	0	0
LOC100328982	0	2	2	0
ZNF684	285	228	222	331
LOC124904149	3	0	2	2
EXO5	380	332	271	353
EXO5-DT	25	17	18	13
ZFP69	464	350	351	427
ZFP69B	804	755	585	846
SMAP2	4888	5062	4735	5400
RPL21P20	0	1	5	2
COL9A2	20	28	19	29
ZMPSTE24	13701	13152	13712	14395
TMCO2	9	1	2	3
RNU6-1237P	5	6	9	3
RLF	5301	5018	4851	5290
LOC105378671	5	5	5	2
OAZ1P1	0	0	0	0
PPT1	12122	11601	12048	12716
CAP1	37311	36159	36208	40322
LOC105378669	21	31	28	44
RPS2P12	341	313	305	406
MFSD2A	8096	8421	7593	9160
MYCL-AS1	2	8	0	0
MYCL	154	167	109	174
TRIT1	3396	3561	3171	3533
LOC105378667	0	0	0	0
LOC101929536	12	2	21	16
BMP8B-AS1	0	0	0	0
OXCT2	18	4	14	14
BMP8B	99	158	123	194
PPIE	3927	4067	4222	4542
RNU7-121P	0	0	0	0
LOC100128091	0	1	0	0
HPCAL4	54	77	53	64
NT5C1A	185	224	109	191
HEYL	0	0	0	0
SNORA55	95	106	108	102
PABPC4-AS1	16	13	26	42
PABPC4	39962	40119	39613	44769
PPIEL	195	203	192	230
OXCT2P1	6	0	1	2
TRK-CTT12-1	4	2	0	6
BMP8A	14	6	9	24
LOC124904101	0	2	0	0
HSPE1P8	0	0	0	0
RNA5SP44	0	0	0	0
RNU6-608P	0	0	0	0
MACF1	53951	51042	49273	52548
LOC124904088	157	129	110	98
NDUFS5	11293	10257	12705	10478
AKIRIN1	8859	9074	8243	9827
EIF1P2	0	0	0	0
RNU6-605P	0	0	0	0
LOC105378662	12	18	6	12
RHBDL2	181	173	160	166
GJA9	0	0	0	0
LOC105378663	11	15	12	18
MYCBP	5	1	5	5
GJA9-MYCBP	0	0	1	0
RRAGC	3443	3164	3242	3461
HSPA5P1	8	5	5	8
LOC105378660	0	0	0	0
LOC105378658	0	0	0	0
LINC01685	0	0	0	0
LOC107984943	0	0	0	0
RNU6-753P	0	0	0	0
TUBB6P1	0	0	0	0
LOC105378657	0	0	0	0
LINC01343	0	0	0	0
LOC105378654	0	0	0	0
LINC02786	0	0	0	0
MIR3659	0	0	0	0
MIR3659HG	0	6	4	0
POU3F1	2	0	0	1
UTP11	7100	6754	7175	7101
FHL3	2875	2421	2398	2912
RNU6-510P	0	0	2	0
SF3A3	12883	12546	12716	13695
LOC105378651	8	2	0	4
LOC124904043	0	0	2	4
RNU6-584P	0	0	0	0
INPP5B	2052	1996	1815	2218
RPS2P13	0	0	0	0
MTF1	7797	6685	7373	7565
C1orf122	3842	3917	3901	4201
YRDC	3587	3782	3724	4203
MANEAL	4159	4129	3808	4379
LOC100129497	2	0	0	2
ACTN4P2	0	0	0	0
LOC105378650	0	0	0	0
LOC124904835	0	0	0	0
EPHA10	100	68	58	88
CDCA8	5222	5210	5233	6126
C1orf109	2882	3216	2932	3505
RSPO1	0	0	0	0
GNL2	12132	11460	11650	12266
DNALI1	0	1	2	3
RPS27P9	6	2	7	2
FTH1P1	0	0	2	1
SNIP1	2637	2590	2635	2744
LOC105378649	0	0	0	0
MIR5581	24	27	19	34
MEAF6	5057	5163	4946	5380
MIR6732	59	48	58	63
ZC3H12A	12924	8556	14979	10565
ZC3H12A-DT	517	494	527	461
LOC107984942	0	0	0	0
RPS29P6	0	0	0	0
RNA5SP43	0	0	0	0
RNU6-636P	0	0	0	0
MIR4255	0	0	0	0
LOC124904027	0	0	0	0
GRIK3	0	0	0	0
LOC124904023	0	0	0	0
LOC105378648	0	0	0	0
LOC107984941	0	0	0	0
FTLP18	0	0	0	0
CSF3R	2	0	0	6
MRPS15	8883	8354	8383	9353
LOC107984940	0	3	0	0
SNORA63C	1	5	2	0
OSCP1	367	362	426	364
RNU4-27P	0	0	0	0
LOC124904013	0	4	0	0
LSM10	2319	2521	2297	2834
LOC124904012	18	12	22	28
STK40	5741	5700	5310	6345
EVA1B	431	393	486	530
SH3D21	2306	2394	2187	3081
UBE2V2P4	0	0	0	0
THRAP3	36771	37347	37235	42419
RN7SL131P	1	0	0	0
MAP7D1	18532	18493	18021	20705
TRAPPC3	6061	5603	5254	5984
COL8A2	8	14	7	10
ADPRS	2130	2298	2051	2507
TEKT2	8	7	0	6
LOC100128093	0	0	0	0
LOC105378647	3	6	1	2
AGO3	10042	10240	9682	10748
AGO1	14466	14226	12823	14593
AGO4	2914	2964	2926	3350
CLSPN	5649	5402	5368	5577
C1orf216	1501	1606	1499	1586
LOC105378646	0	0	0	0
PSMB2	19148	17481	18876	20040
TFAP2E	51	23	45	42
TFAP2E-AS1	17	11	11	17
NCDN	4477	4836	4323	5291
LOC100419802	0	0	0	0
KIAA0319L	9607	9407	8424	9459
RNY5P1	2	3	2	1
ZMYM4-AS1	4	7	2	3
RPL5P4	78	94	92	105
LOC124900419	3	0	2	2
RN7SL503P	0	0	0	0
ZMYM4	16581	16294	14766	16280
SFPQ	85462	78421	84823	88396
LOC105378644	0	4	0	8
EFCAB14P1	5	2	7	7
ZMYM1	6533	6261	5737	6681
RPL12P45	0	2	0	0
LOC124903990	3	0	2	7
ZMYM6	2921	2804	2954	3019
TMEM35B	1371	1115	1218	1127
GPR199P	208	133	139	193
DLGAP3	11	8	9	18
SMIM12	3670	3851	3470	3737
GJA4	0	0	0	2
GJB3	10506	9847	10570	10394
GJB4	135	96	101	76
GJB5	3223	2852	3206	2934
LOC105378642	7	5	1	5
MIR552	0	0	0	0
LOC105378641	0	0	0	0
LOC105378639	0	0	0	0
LOC100420336	0	0	0	0
C1orf94	0	1	0	0
RNA5SP42	0	0	0	0
CSMD2-AS1	0	0	0	0
HMGB4	0	0	0	0
HSPD1P14	0	0	0	0
LOC124903976	0	0	0	0
CSMD2	0	0	0	0
LOC100422287	0	0	0	0
ZSCAN20	1876	1951	1799	2298
TLR12P	0	0	0	0
PHC2-AS1	16	16	14	17
RN7SKP16	241	209	234	211
MIR3605	43	40	60	46
PHC2	29348	26919	26789	30057
A3GALT2	54	61	42	105
TRIM62	573	489	508	591
ZNF362	2504	2654	2530	3002
AZIN2	135	155	124	160
LOC105378635	6	0	0	2
LOC124903969	3	0	0	0
AK2	23806	25403	23363	27302
LOC100419257	0	0	0	0
RPL18AP4	0	0	0	0
LOC107984936	10	15	18	13
RNF19B	3260	3134	3019	3338
LOC105378632	0	0	0	0
TMEM54	315	362	366	385
HPCA	4	2	4	0
LOC105378631	4	8	5	7
FNDC5	0	4	0	0
S100PBP	3889	3869	4018	4315
YARS1	36362	36819	32471	38848
KIAA1522	18024	16755	17237	18496
SYNC	466	340	332	389
RBBP4	26670	27065	27037	29094
ZBTB8OS	2354	2273	2228	2397
LOC102723870	44	43	52	45
LOC124903952	0	0	4	0
ZBTB8A	2262	2574	2250	2681
ZBTB8B	0	5	2	19
RN7SL122P	0	0	0	0
LRRC37A12P	0	0	0	0
GAPDHP20	0	0	0	0
BSDC1	6211	5864	5682	6348
TSSK3	32	20	8	6
FAM229A	218	203	234	290
LOC124903933	419	273	342	370
LOC105378629	1	3	6	3
LOC124903949	0	0	3	3
MARCKSL1	1156	1141	1140	1247
HDAC1	10327	10419	10484	11433
LCK	1	0	2	2
FAM167B	7	9	17	5
MTMR9LP	90	113	102	155
EIF3I	27035	26565	26896	29558
TMEM234	1101	1000	1003	1177
DCDC2B	1	4	1	2
IQCC	212	235	261	342
CCDC28B	488	550	545	656
TXLNA	10580	10465	9275	10872
KPNA6	36791	36804	34045	40187
MIR5585	11	5	12	24
TMEM39B	2345	2247	2259	2565
KHDRBS1	27788	26937	26553	29224
PTP4A2	33527	30525	30324	31944
SPOCD1	31	27	41	44
LOC124903930	0	0	0	0
MIR4254	0	0	0	0
ADGRB2	320	367	272	426
LOC101929444	2	2	0	6
COL16A1	1941	1424	1794	1765
PEF1-AS1	3	4	3	5
PEF1	6270	6406	5995	6761
HCRTR1	3	5	7	13
TINAGL1	3706	5330	3464	5503
LOC105378626	66	83	46	88
LOC124903917	2	6	0	4
LINC01226	2	2	0	2
LDC1P	0	0	0	1
RNU6-40P	0	0	0	0
EEF1A1P46	0	0	0	0
LOC105379772	0	0	0	1
LOC105378625	29	22	25	8
LOC124903900	2	5	8	11
SERINC2	18096	19625	17827	22619
LOC105378623	0	0	0	0
LOC124903892	50	49	24	26
FABP3	0	0	0	0
ZCCHC17	3095	2813	2717	3107
SNRNP40	7001	6751	7279	7639
NKAIN1	8	12	8	14
LOC107984935	14	20	20	23
RPL21P22	0	0	0	0
LOC124904579	0	0	0	0
SELENOWP1	0	0	0	0
LOC107985097	0	0	0	0
SNORD103C	24	31	27	35
SNORD103B	42	43	53	24
SNORD103A	18	5	12	15
PUM1	23113	21448	22179	22343
RN7SL371P	0	0	0	0
SDC3	12936	11455	12487	12752
LOC400748	0	0	0	0
RN7SKP91	1	0	1	0
LINC01778	2	0	0	5
LOC105378621	545	464	518	532
LOC105378620	193	174	192	224
MIR4420	5	11	5	3
LAPTM5	7410	11320	7129	11854
MATN1-AS1	253	259	262	270
MATN1	13	16	19	5
LOC124903888	0	0	0	0
LOC105378618	0	0	0	0
LOC105378617	0	0	0	0
LINC01648	0	0	0	0
LOC107984934	0	0	2	0
LOC107984933	0	0	0	0
LINC01756	0	0	0	0
PTPRU	8598	8818	8392	9788
LOC124903887	0	0	0	0
MECR	2972	2833	2475	2950
SRSF4	13814	13026	14532	14714
TMEM200B	12	5	11	10
RPL27P4	0	0	1	0
LOC124903886	0	0	0	0
EPB41	7945	7784	7038	8161
OPRD1	4	0	0	1
YTHDF2	16765	15662	15629	17065
LOC124904809	2	4	3	4
GMEB1	3571	3326	3326	3498
RNU11	0	0	0	0
TAF12-DT	81	93	72	74
TAF12	2262	2303	2296	2261
RAB42	3	6	1	3
SNORA16A	426	401	419	460
SNORA44	23	22	29	25
SNORA61	0	0	0	0
SNORD99	100	104	104	138
SNHG12	1749	1930	1878	2346
TRNAU1AP	1293	1255	1147	1384
PRDX3P2	1	0	1	0
LOC124904836	39	18	18	21
SNORA73B	7495	4551	5384	6775
SNORA73A	4957	2907	3078	4182
RCC1	12450	12899	11704	13694
SNHG3	10351	9280	11533	11199
RNU6ATAC27P	1	5	9	8
PHACTR4	10367	10140	9940	10427
PTAFR	3598	3516	3602	3788
RNU7-29P	3	1	2	1
RNU6-176P	0	0	0	0
LOC100131223	2	0	0	0
SPCS2P4	785	786	773	728
RN7SL559P	9	12	6	14
EYA3	4749	4129	4196	4361
XKR8	1039	1101	987	1134
SMPDL3B	1300	1360	1057	1339
RPA2	3847	3719	3627	4182
THEMIS2	423	386	380	442
SCARNA1	26	10	17	24
PPP1R8	5972	6026	5811	6420
LOC124903885	14	3	2	1
RNU6-1245P	1	4	2	4
STX12	5608	5211	5147	5248
RPEP3	7	4	14	10
FAM76A	1494	1553	1506	1624
RNU6-424P	0	0	0	0
CHMP1AP1	0	0	0	0
RNU6-949P	0	0	0	0
IFI6	383	481	406	520
LINC02574	0	0	0	0
LOC729973	55	24	45	30
FGR	353	287	246	226
AHDC1	5041	4737	4802	5558
LOC105376892	24	19	13	19
WASF2	27880	26089	26633	29597
GPR3	97	181	123	129
CD164L2	50	35	40	37
FCN3	0	0	0	0
MAP3K6	7103	7258	6896	8075
SYTL1	3951	4500	3562	5225
RNU6-48P	0	0	0	0
ACTG1P20	308	313	501	498
TMEM222	2600	2859	2577	3034
WDTC1	6118	5655	5571	6051
WDTC1-DT	0	0	0	0
SNRPEP7	0	0	0	0
NPM1P39	74	64	90	60
CHCHD3P3	114	95	97	127
RPL18AP5	0	0	0	0
LOC102723760	0	1	0	0
SLC9A1	8663	9001	7859	9682
LOC101928391	9	24	10	17
TENT5B	4448	4460	3964	5376
TRNP1	3384	4840	3125	4769
OSTCP2	0	0	0	0
RPL32P6	9	8	10	7
RPL12P13	9	10	8	1
KDF1	2158	2244	2031	2489
NR0B2	0	0	0	0
NUDC	12523	10821	12388	11898
GPATCH3	1208	1238	1313	1505
GPN2	4202	4453	4180	5003
SFN	30801	29514	29015	32584
ZDHHC18	2388	2389	2393	2745
RN7SL165P	8	2	1	0
PIGV	1812	1585	1521	1539
ARID1A	23425	21537	20832	23749
LOC101928728	0	0	0	0
LOC124900417	108	76	101	102
LOC105376888	0	0	0	0
LOC124903884	19	16	6	22
HMGN2	33591	31246	35468	34186
DHDDS-AS1	22	18	26	29
RPL17P9	10	9	0	10
DHDDS	3414	3300	2756	3436
LOC124903883	25	20	25	20
LIN28A	0	0	0	0
ZNF683	0	0	0	0
RPL34P4	0	0	0	0
CRYBG2	506	519	391	528
CD52	0	0	2	2
UBXN11	585	648	499	692
SH3BGRL3	11021	7920	11089	9820
MRPS6P1	0	0	0	0
LOC124904684	7	3	7	2
CEP85	4139	4446	4121	4862
ZPLD2P	0	0	0	0
LOC124903882	1	0	0	0
LOC100420494	0	0	0	0
CATSPER4	3	4	2	4
CNKSR1	2663	2410	2515	2791
ZNF593	2157	2190	2036	2407
ZNF593OS	7	12	11	20
C1orf232	0	0	0	2
FAM110D	3	2	13	6
PDIK1L	2006	1861	1713	1849
TRIM63	0	0	2	0
LOC105376910	0	0	0	0
SLC30A2	0	0	0	0
EXTL1	2	6	2	2
LOC124900433	0	0	0	0
RNU6-110P	0	0	0	0
PAFAH2	2705	2461	2218	2679
LOC105376885	0	2	0	0
MIR3917	0	0	1	0
RPL39P7	0	0	0	0
SNRPFP2	0	0	0	0
STMN1	14488	14019	14213	15087
PAQR7	1963	2070	1801	2412
AUNIP	1794	2047	1914	2249
LOC646471	114	157	116	154
MTFR1L	3676	3391	3739	3804
SELENON	12514	12214	11093	13632
MAN1C1	6	14	7	16
LDLRAP1	3786	4298	3426	4287
MACO1	5015	4879	4800	4950
SDHDP7	28	29	17	25
RHCE	35	28	50	23
LOC124904823	0	0	0	0
LOC124904723	4	2	7	3
TMEM50A	8263	7609	7933	8132
SDHDP6	211	219	244	206
RHD	0	0	0	0
LOC105376882	0	0	0	0
RSRP1	4556	3517	5185	4245
LOC124903881	51	26	29	23
SYF2	3513	2997	4045	3195
LOC124903880	0	0	0	0
IFITM3P7	0	0	0	0
LINC02793	0	0	0	0
MIR4425	2	0	0	0
RUNX3-AS1	14	2	2	4
MIR6731	0	0	0	0
RUNX3	4	0	2	0
LOC105376876	38	16	5	24
RNU6-1208P	0	0	0	0
CLIC4	62013	62171	57206	62972
LOC124904829	0	0	0	0
SRRM1	25906	23433	28683	27430
RPL26P8	0	0	0	0
NCMAP	8	9	12	12
NCMAP-DT	2	0	0	0
RCAN3	4456	4467	3930	4738
RCAN3AS	5	4	2	12
NIPAL3	17938	17835	17275	18645
STPG1	1985	1915	1852	2002
GRHL3	2090	1865	1923	2054
GRHL3-AS1	36	29	36	43
LINC02800	0	0	0	0
IFNLR1	242	321	298	374
LOC124903879	74	143	93	139
IL22RA1	204	224	208	219
LOC105376864	0	1	0	0
LOC124903878	0	0	0	0
MYOM3-AS1	0	0	0	0
MYOM3	125	88	72	91
LOC107984931	2	0	0	0
LOC105376863	3	0	0	0
RPL36P5	0	0	0	0
LOC105378615	0	0	0	0
SRSF10	19082	16836	19875	19502
PNRC2	12296	11689	11237	10595
H3P1	0	1	0	0
LOC124903877	4	0	1	1
MIR378F	0	0	0	0
BTBD6P1	0	0	0	0
LOC124904841	0	0	0	0
CNR2	4	1	0	0
FUCA1	2618	2840	2155	2991
LOC105376861	1	0	0	0
HMGCL	1634	1651	1356	1658
GALE	6733	7551	6242	7737
LYPLA2	5813	5863	6277	6819
LOC105376860	8	3	14	16
PITHD1	4710	5351	4352	5732
ELOA-AS1	122	137	94	117
ELOA	11757	10870	10334	11126
RPL11	57475	46880	58306	50075
EEF1A1P48	0	0	0	0
MDS2	0	0	0	0
LOC107984928	0	2	0	0
HTR1D	43	32	22	47
RNU6-135P	0	0	0	0
RNU6-514P	0	0	0	0
LUZP1	14704	14518	13795	15024
MIR3115	0	2	3	2
KDM1A	21102	20007	20030	21198
TEX46	9	7	3	0
LACTBL1	0	0	0	0
LOC124903874	0	0	0	0
MIR4253	2	0	0	2
MIR4684	1	0	1	0
EPHB2	1228	1339	994	1473
C1QB	0	0	0	0
C1QC	0	0	0	0
C1QA	0	0	0	0
MIR6127	0	0	0	0
EPHA8	0	2	0	1
ZBTB40	7426	7158	7115	8118
LOC105376856	0	0	0	0
MIR4418	0	0	0	0
LOC107985377	0	0	2	0
LOC105376850	8	16	18	15
LOC105376845	13	10	22	25
WNT4	4	14	0	8
LOC124903873	2	0	2	2
CDC42	32409	30178	32383	33181
LINC00339	560	559	465	476
LINC01635	3	4	4	6
RNU6-776P	0	0	0	0
RN7SL186P	0	0	0	0
CELA3A	0	0	2	0
RNU6-1022P	0	0	0	0
RN7SL386P	0	0	0	0
CELA3B	0	0	1	0
RPL21P29	0	0	0	0
HSPG2	35542	38814	30632	40117
LDLRAD2	18	22	24	60
LOC124904736	0	0	0	0
USP48	9510	9581	9224	9794
RAP1GAP	80	82	62	58
LINC02596	0	0	0	0
ALPL	0	0	0	2
PFN1P10	0	0	0	0
NBPF3	1862	1909	1750	2166
CROCCP5	1	0	1	2
HS6ST1P1	15	28	66	21
NBPF2P	264	259	307	368
LOC105376832	0	0	0	0
PDE4DIPP10	0	0	0	0
PPP1R11P1	1	0	0	0
ECE1-AS1	36	25	16	18
LOC124903872	2	0	6	6
ECE1	12181	11653	10532	12359
HSPE1P27	0	0	0	0
RPS15AP6	6	16	2	22
MIR1256	7	5	4	3
LOC105376829	0	0	0	0
LOC105376830	0	0	0	0
RNU7-200P	0	0	0	0
EIF4G3	20538	19035	18683	18824
HP1BP3	24739	23226	22635	23442
SH2D5	330	398	320	447
KIF17	11	13	15	19
DDOST	19779	19708	19956	21933
PINK1-AS	1001	1025	1015	1257
MIR6084	0	0	0	0
PINK1	7278	7750	7703	8328
CDA	400	400	447	477
FAM43B	0	0	0	0
RPS4XP4	0	0	0	2
MUL1	4314	4615	4363	5107
CAMK2N1	2087	3101	1886	3041
LOC124903871	0	0	0	0
LINC01141	0	3	0	0
LOC124903870	0	0	0	0
VWA5B1	0	0	2	0
LOC105376828	0	0	0	0
LINC01757	0	0	0	0
LOC105376826	2	0	2	4
LOC105376825	1	1	0	0
UBXN10	0	0	0	0
PLA2G2C	0	0	0	0
LOC117779438	0	0	0	0
PLA2G2F	0	0	0	0
PLA2G2D	0	0	0	0
LOC100419911	0	0	0	0
PLA2G5	0	1	0	0
PLA2G2A	7	2	16	10
RN7SL304P	0	0	0	0
PLA2G2E	0	0	0	0
OTUD3	2397	2492	2530	3013
LOC105376823	0	0	0	0
RNF186	0	0	0	0
TMCO4	3160	3117	2633	3395
HTR6	5	10	3	14
NBL1	124	100	179	146
RPS14P3	196	170	161	191
MICOS10	6731	7714	7487	8429
MICOS10-NBL1	0	0	0	0
MICOS10-DT	0	0	0	2
LOC124904816	0	0	0	0
LOC105376817	0	0	0	0
RNU4-28P	0	0	0	0
LOC105376818	0	0	0	0
LOC105376819	0	2	0	4
LOC124903869	1	0	4	0
RN7SL277P	0	0	0	0
LOC124903868	0	0	0	0
CAPZB	16025	15558	16405	17912
SLC66A1	2092	2183	1993	2393
RNU6-1099P	18	15	7	17
AKR7A2	4335	4403	4250	4778
LOC100506730	590	590	609	568
LOC124903867	7	6	0	2
AKR7A3	65	44	49	60
AKR7L	42	30	35	55
MRTO4	8969	9043	8895	9950
EMC1	19449	20621	19082	21926
EMC1-AS1	49	57	59	50
UBR4	53826	55292	49047	58666
LOC105376815	0	1	0	0
IFFO2	3567	3509	3345	3794
LOC124903866	0	0	4	0
MIR1290	0	1	0	0
MIR4695	0	0	0	0
ALDH4A1	714	726	699	784
TAS1R2	0	0	0	0
PAX7	0	0	0	2
DYNLL1P3	0	0	0	0
KLHDC7A	32	54	62	47
LOC124903865	0	0	0	0
LOC124903863	0	0	0	0
LOC124903864	0	0	0	0
IGSF21-AS1	0	0	0	0
IGSF21	0	0	0	0
LINC01654	0	0	0	0
LOC105376812	0	0	0	0
LOC105376809	0	0	0	0
ACTL8	24	8	31	12
LINC02810	0	0	0	0
ARHGEF10L	1280	1235	1175	1403
LOC124903862	79	112	56	119
LOC124903859	7	4	10	14
LOC124903858	0	0	0	0
LOC124900386	645	612	689	767
TRG-CCC1-1	8	3	11	2
LOC124903856	0	0	0	0
EPHA2-AS1	834	761	771	881
EPHA2	29743	35134	30592	41491
FAM131C	39	70	40	39
CLCNKB	0	0	2	0
FAM131C2P	11	8	2	5
CLCNKA	0	0	0	0
HSPB7	0	0	0	0
SRARP	2	0	0	0
LOC124903855	83	50	55	77
ZBTB17	2971	3049	2766	3410
LOC124904815	3	9	6	8
SPEN	20906	20660	19122	21672
SPEN-AS1	245	207	213	267
RPS16P1	0	0	4	3
UQCRHL	438	307	390	335
RPL12P14	2	3	5	9
FBLIM1	13545	14406	12018	15237
TMEM82	2	2	2	2
SLC25A34-AS1	33	22	21	32
SLC25A34	148	107	168	150
PLEKHM2	9469	9121	8743	10044
RSC1A1	7	7	9	13
DDI2	8070	8361	7397	8118
CD24P1	0	0	0	0
RNU7-179P	0	0	0	0
LOC124904764	0	0	0	0
CHCHD2P6	14	3	17	17
LOC124903854	6	2	7	7
AGMAT	2	0	4	2
SCARNA21B	7	13	11	6
DNAJC16	7372	6515	6959	7137
CASP9	1630	1596	1607	1640
CELA2B	0	0	0	0
LOC105376767	2	2	2	0
CELA2A	0	0	2	0
CTRC	19	19	11	11
EFHD2	18806	18568	18603	20927
EFHD2-AS1	13	9	4	12
LOC124903851	3	0	2	3
FHAD1-AS1	0	0	4	2
LOC124903852	0	0	0	0
LOC124903853	0	0	0	0
FHAD1	17	6	7	20
ZBTB2P1	12	0	3	9
MFFP1	0	0	0	0
