Gene_ID	DMSO_rep1	DMSO_rep2	GSK_rep1	GSK_rep2
OTOP1	2	13	5	26
OR7E43P	0	0	0	0
OR7E99P	0	0	4	6
UNC93B4	1	0	0	2
OR7E103P	0	0	0	0
LOC100130459	0	0	2	2
RPS3AP16	0	0	0	0
LOC107986252	0	3	0	6
LOC101928217	38	41	8	8
LOC105374359	2	3	1	0
ENPP7P9	0	0	0	0
LOC105374358	32	25	43	26
FAM86EP	703	540	368	350
ALG1L7P	107	147	83	85
EVA1CP2	0	2	2	6
LOC124900652	21	9	4	6
OR7E162P	0	0	0	0
OR7E163P	0	0	0	0
LOC124900651	0	0	0	0
ADRA2C	33	46	79	43
LINC02171	0	0	0	0
LOC105374357	0	0	8	0
LOC112268461	0	0	0	0
LINC00955	0	0	0	0
LOC124900650	2	0	0	0
LRPAP1	7419	9899	8453	10685
LOC105374355	106	71	541	511
DOK7	69	42	800	549
HGFAC	8	2	88	86
RPL7AP29	0	0	0	0
LOC100286945	1	10	0	6
RGS12	3249	3869	9997	10297
MSANTD1	31	13	42	51
RNU7-33P	0	0	0	0
HTT	18877	19120	14945	16245
HTT-AS	0	0	0	0
RNU6-204P	0	0	0	0
GRK4	159	186	96	115
NOP14	11580	13766	9815	12905
NOP14-AS1	780	868	1010	1027
MFSD10	11179	10436	15623	14417
ADD1	13089	15629	14703	17229
SH3BP2	18611	19482	9555	10359
LOC102723763	2	2	2	0
TNIP2	4116	4175	3852	4083
FAM193A	4707	5417	4526	5273
RNF4	9969	8847	9882	10099
LOC107986250	79	34	25	26
LOC105374353	8	2	2	0
CFAP99	27	8	8	16
LOC107986249	66	18	48	21
LOC105374352	155	134	80	107
LOC124900649	19	15	19	29
LOC100421664	0	0	0	0
RN7SL589P	13	7	3	2
ZFYVE28	856	798	542	513
MIR4800	0	0	0	0
MXD4	12617	15686	15537	16561
COX6B1P5	40	35	28	39
HAUS3	1528	1757	1576	1878
LOC100419959	17	18	10	22
POLN	393	475	263	262
NAT8L	553	564	1321	1139
C4orf48	1286	1227	1762	1340
LOC124900839	55	38	25	5
MIR943	4	3	10	13
NELFA	3087	3492	3286	3397
SCARNA22	5	7	31	39
NSD2	10138	10973	13662	15153
RN7SL671P	4	0	0	0
LETM1	21329	21888	26929	28150
FGFR3	16248	27375	9491	13397
LOC124900648	0	10	0	16
LOC112268460	190	357	72	101
TACC3	879	1222	5367	6343
TMEM129	12926	12611	7088	6990
SLBP	4735	5066	5526	5560
NKX1-1	0	0	0	0
UVSSA	6631	6535	5314	5325
MAEA	7774	8314	7718	8568
LOC105374346	1	2	4	4
LOC105374347	2	4	2	7
CTBP1-DT	1640	1774	1092	1256
CTBP1	19841	20651	18622	19153
CTBP1-AS	1079	1016	871	1015
LOC124900164	0	0	0	0
LOC100130872	10	2	7	3
SPON2	50	45	18	7
LOC124900837	0	0	0	0
LOC124900184	0	0	0	0
TMED11P	0	2	0	0
LOC105374344	0	0	0	0
LOC124900647	0	3	1	1
LOC100421802	0	0	0	0
RNF212	0	0	0	2
LOC105374343	0	0	8	2
FGFRL1	4906	4553	3860	3945
LOC124900646	87	81	61	72
IDUA	3955	3913	2811	2602
SLC26A1	325	267	148	132
LOC124900645	24	20	22	8
DGKQ	5869	5394	5479	5270
TMEM175	2750	3325	3144	2876
LOC105374341	2	0	4	6
GAK	9753	10806	11799	12990
LOC105374340	8	26	14	14
LOC105374339	21	12	29	10
CPLX1	843	965	410	492
PCGF3-AS1	674	602	395	445
LOC124900163	69	104	137	125
LOC124900644	34	33	31	20
LOC107986246	87	114	100	100
LOC124900172	64	72	50	60
PCGF3	6459	7312	5944	6582
LOC124900643	58	56	42	46
SLC49A3	86	95	54	64
MYL5	1491	1948	1628	1641
ATP5ME	610	1153	482	1045
PDE6B-AS1	0	0	4	4
PDE6B	4	0	0	0
LOC124900162	0	0	3	0
LOC105374338	0	1	0	0
TMEM271	0	4	0	0
PIGG	7321	8342	9013	9515
LOC100533735	0	0	0	1
ZNF721	3065	3277	2533	3130
LOC100533734	5	2	0	0
ABCA11P	441	324	281	278
ZNF519P4	0	0	0	0
MIR571	10	16	8	0
ZNF141	2489	2842	1953	2021
LOC105374336	1	9	15	5
ZNF732	82	92	232	312
LOC100533733	23	22	13	21
LOC124900642	37	42	12	30
ZNF876P	111	80	64	121
LOC100288172	0	2	3	4
ZNF718	1685	1548	1416	1593
LOC124900641	50	60	81	60
WEE1P1	0	0	0	0
ZNF595	1432	1789	1460	1955
LOC105374377	0	0	0	0
LOC124905316	0	0	0	0
LOC101928669	0	0	0	0
LOC105379426	0	0	0	0
LMLN-AS1	3	8	0	0
RNU6-621P	1	0	0	0
LMLN	2575	2174	1737	1824
RPL35A	14899	24085	14203	21264
LOC124906330	24	19	2	8
RNU6-858P	0	5	0	0
IQCG	383	487	186	260
RPL17P18	107	226	54	160
LOC105374310	8	16	8	13
LOC124909482	10	8	2	5
LRCH3	6442	6335	5156	5691
FYTTD1	11786	11502	9998	10918
MIR922	0	0	0	0
RUBCN	4147	4455	5860	6447
LOC124906331	32	19	16	36
LOC100131868	2	0	0	3
LOC124909481	73	78	47	53
LOC112268458	80	78	83	71
SDHAP4	984	1227	652	705
RPL36P7	4	0	0	0
LOC124906373	0	0	0	0
LOC101926923	0	0	0	0
DLG1-AS1	66	72	33	40
MIR4797	4	3	4	0
DLG1	10901	11238	11012	12410
MELTF-AS1	147	146	96	97
MELTF	1450	1773	1811	1798
RPSAP30	1	10	21	26
LOC124909480	7	0	4	0
LOC124906255	462	446	185	216
PIGZ	1156	1105	620	600
NCBP2AS2	1894	2021	2061	2120
NCBP2-AS1	35	32	62	72
NCBP2	9227	9282	10637	11596
SENP5	9704	9095	8660	9208
RNU6-42P	0	0	0	0
RNU4-89P	0	0	0	0
PAK2	18280	17631	18710	20359
PIGX	3658	3790	2524	2670
RNU6-646P	0	0	2	2
CEP19	360	379	235	286
NRROS	0	0	6	2
LINC01063	6	8	7	7
FBXO45	5065	4136	4789	4509
WDR53	695	714	771	941
RPS29P3	0	1	0	0
SMCO1	1	0	0	2
LOC105374307	2	0	1	0
LOC105374306	28	34	59	67
RNF168	3643	3747	3645	4032
UBXN7-AS1	14	13	10	30
RN7SL738P	0	1	0	0
RN7SL434P	1	14	20	19
RNU6-1279P	3	0	0	1
UBXN7	14622	14233	13129	14280
RNU6-910P	0	0	0	2
TM4SF19	67	35	59	86
TM4SF19-AS1	21	21	21	21
LOC107986031	60	29	52	113
TM4SF19-DYNLT2B	2	9	4	1
DYNLT2B	145	188	122	147
PCYT1A	9503	10157	10141	11608
SLC51A	1	2	6	12
LOC105374304	32	23	46	54
LOC124909479	0	0	2	0
ZDHHC19	0	1	3	4
LINC00885	4	2	1	10
RNU7-18P	0	0	0	1
TFRC	60231	57695	82765	83264
LOC124909478	19	13	20	37
LOC124900549	0	0	1	0
LOC100131360	0	0	0	0
SDHAP1	1494	1601	1356	1359
LOC100133326	0	0	0	0
LOC124900550	0	4	0	1
LOC124906254	1	2	4	1
RNU2-11P	6	2	0	8
TNK2-AS1	52	79	67	43
MIR6829	1	0	1	2
TNK2	6475	6209	7789	6912
KIF3AP1	0	0	0	0
LOC107984010	0	0	0	0
LINC01983	0	0	5	0
LOC124909477	126	198	80	181
MUC20P1	22	30	7	6
APOD	28	12	22	28
RPL24P6	14	19	7	6
RN7SL73P	0	0	0	0
RNU6ATAC24P	9	15	13	13
PPP1R2	5249	4906	3819	3998
LOC124906341	0	0	0	0
RPL31P22	0	0	0	0
ACAP2	11467	10126	9937	10076
LOC124909475	0	0	6	2
RNU6-25P	0	0	2	0
LOC105374296	28	29	34	33
XXYLT1-AS2	0	0	0	2
RN7SL36P	10	3	15	9
MIR3137	1	1	0	3
LOC124909476	47	46	21	56
XXYLT1-AS1	1	0	0	0
XXYLT1	2627	2916	4158	4269
LOC105374295	0	0	0	1
LOC105374294	0	0	0	0
LOC107986173	0	2	0	0
LINC01972	0	0	0	4
LOC285303	0	0	6	0
LINC01968	6	2	0	2
LOC105374292	0	0	2	2
FAM43A	859	794	339	573
LOC124909474	59	40	34	57
LSG1	4155	4568	4979	5882
LOC105374291	17	17	27	22
TMEM44	821	785	1312	1429
TMEM44-AS1	302	298	145	134
RPL23AP93	0	0	4	1
RNU6-1101P	0	0	0	0
ATP13A3-DT	6	3	8	7
ATP13A3	29645	24149	44064	40490
GP5	4	6	20	10
LRRC15	2	0	6	8
CPN2	0	0	0	2
LINC00887	255	193	375	390
LINC02048	12	4	16	20
LINC02037	0	0	0	0
LINC02036	0	0	6	2
LOC107986172	0	0	1	0
RN7SL215P	0	0	2	0
HES1	4646	7568	7199	11874
LOC102724877	9	35	32	72
LINC02028	8	20	6	18
DPPA2P3	16	15	12	4
LINC02026	18	18	12	9
LOC105374287	211	192	17	26
LOC105374286	12	48	11	47
LINC02038	0	8	2	7
LOC105374284	6192	9970	1966	3252
LOC105374283	0	0	0	0
LOC105374282	0	0	0	1
RN7SL447P	0	0	0	0
LOC102724808	0	0	0	1
OPA1-AS1	12	1	11	20
OPA1	20310	20486	19530	22845
EEF1A1P23	0	0	6	2
ATP13A4-AS1	0	0	0	4
ATP13A4	72	111	36	393
ATP13A5-AS1	0	0	0	0
ATP13A5	0	2	0	3
MGC2889	0	2	6	8
PLAAT1	8	16	22	29
LOC105374280	6	0	0	0
VEZF1P1	7	8	2	5
MB21D2	347	245	508	476
RNU1-20P	0	0	0	0
LOC107986056	4	0	4	0
LOC124906319	0	0	0	0
LOC124906347	0	0	0	0
FGF12-AS2	0	0	0	0
FGF12-AS1	0	0	0	0
LOC124906320	0	0	6	0
FGF12	8	8	10	13
LOC124906318	0	0	0	0
RN7SKP222	0	0	0	0
LOC105374277	0	0	0	0
LOC100129725	0	0	0	0
LOC105374276	0	0	0	0
LOC124909473	0	0	0	0
LOC105374275	0	0	0	0
LOC124909472	0	0	0	0
PYDC2	0	0	0	0
PYDC2-AS1	1	0	0	0
CCDC50	9882	10129	9779	10175
UTS2B	7	6	4	6
OSTN-AS1	0	0	0	0
OSTN	0	0	0	0
LOC107986171	0	0	0	0
SNAR-I	0	0	0	0
GMNC	18	18	14	20
LOC100131685	0	0	0	0
CCT6P4	0	0	0	0
LINC02013	0	0	0	0
RN7SKP296	12	7	7	14
GCNT1P3	6	7	32	35
IL1RAP	2686	2285	6243	6477
TMEM207	0	0	0	0
CLDN1	7423	8353	15281	19543
CLDN16	49	34	47	85
NMNAT1P3	0	6	0	4
RNU6-1109P	0	0	0	0
P3H2-AS1	103	123	25	40
MTAPP2	24	33	27	23
P3H2	9502	10832	11762	10672
MIR944	16	5	4	7
TP63	5579	8045	8986	11460
LOC105374270	9	4	21	26
TPRG1-AS2	0	2	0	0
LOC107986167	0	0	0	0
TPRG1	542	689	626	776
LOC647299	0	1	0	0
TPRG1-AS1	316	489	141	166
MIR28	8	0	7	4
LOC124906316	0	2	0	1
LPP-AS1	1	0	0	2
FLJ42393	104	55	61	100
LPP	28143	25546	27417	30722
LPP-AS2	183	209	177	200
LOC107986166	4	0	0	0
LINC01991	0	0	0	0
LOC105374265	0	0	0	0
LOC124906315	0	0	0	0
LOC105374264	0	2	2	2
LOC105374263	0	0	0	0
LOC122526776	60	90	22	52
BCL6	12308	16694	4648	6565
LOC100131635	0	0	0	0
RTP2	0	2	0	0
SST	0	0	0	0
LOC124909471	0	0	0	0
RPL39P19	0	0	0	0
RPL39L	0	0	0	0
LOC124906314	0	4	0	0
ST6GAL1	1967	2003	2896	3982
RPL29P9	0	0	0	0
RPS20P14	322	496	342	506
ADIPOQ-AS1	0	0	0	1
ADIPOQ	0	0	0	0
LINC02043	96	101	127	106
RFC4	907	981	1896	2173
SNORA4	46	48	60	75
SNORA63	214	234	199	263
SNORA81	83	88	131	129
MIR1248	0	0	0	0
SNORA63B	69	51	59	72
SNORD2	137	215	245	207
EIF4A2	24239	29007	23685	26148
GPS2P2	4	4	7	0
RNU6-1105P	0	0	0	0
PSMD10P2	59	91	71	102
KNG1	23	40	8	4
LOC100533663	0	0	0	0
HRG	6	4	16	15
HRG-AS1	2	1	0	4
FETUB	66	122	129	131
AHSG	0	20	6	12
LOC100287402	42	61	61	80
DNAJB11	2601	2925	2682	4091
TBCCD1	1358	1420	1474	1557
CRYGS	64	64	69	56
LINC02051	0	4	24	38
LINC02052	0	0	0	0
LINC02020	0	0	0	0
DGKG	2	3	4	18
LOC105374257	0	0	0	0
LOC124909470	45	20	80	126
ETV5	4305	3091	8910	9952
NMRAL2P	97	49	114	128
TRA2B	9957	10534	14910	14820
MIR548AQ	7	1	11	2
LOC124906313	2	5	47	37
IGF2BP2-AS1	7	7	71	73
IGF2BP2	10240	11901	8422	10751
RPL34P10	12	12	16	10
SENP2	5456	6146	4225	4883
LIPH	716	859	750	1118
LOC105374254	56	80	37	45
TMEM41A	2835	2976	3449	3543
LOC101929018	253	246	95	100
LOC124906312	123	102	23	26
LOC124906361	6	2	3	3
RPL4P4	391	965	410	667
MAP3K13	3883	4520	3472	4729
LOC124900548	57	74	73	74
MIR5588	0	0	0	0
EIF2S2P2	6	6	16	25
EHHADH	2196	2344	2205	2206
EHHADH-AS1	2	0	0	2
C3orf70	16	15	59	37
VPS8	5449	5927	4267	4989
LOC105374253	0	0	0	3
LINC02069	0	0	2	2
LOC107986163	79	80	31	79
MAGEF1	1992	2422	1537	1865
EPHB3	1325	1589	1466	2155
LOC124909469	0	0	0	0
LINC01840	0	0	0	0
CHRD	27	28	2	43
THPO	2	6	0	2
POLR2H	4812	4920	5975	6672
LOC124906311	0	1	8	0
CLCN2	906	968	899	1034
FAM131A	1616	1284	1069	972
SNORD66	8	8	7	8
EIF4G1	69297	79651	86486	105511
PSMD2	24218	26494	30748	31714
ECE2	0	0	0	0
CAMK2N2	352	428	223	285
EEF1AKMT4	519	448	746	860
EEF1AKMT4-ECE2	0	0	0	0
ALG3	4648	4652	4163	5094
MIR1224	0	0	0	0
VWA5B2	7	13	19	18
ABCF3	7876	8494	6739	7650
AP2M1	27239	30792	34957	36384
DVL3	7135	7784	7012	7428
RPS3P3	75	133	66	61
EIF2B5	6126	6425	6697	6863
EIF2B5-DT	47	59	23	22
HSP90AA5P	0	0	2	0
HTR3E	0	0	0	0
HTR3E-AS1	2	0	0	0
HTR3C2P	0	0	0	0
HTR3C	0	0	0	0
HTR3D	2	0	0	0
EEF1A1P8	1	1	0	0
LOC124909468	20	29	10	15
ABCC5-AS1	0	0	0	0
ABCC5	3865	4960	4807	5104
CYP2AB1P	1	4	5	2
RPSAP31	8	2	0	0
MIR4448	0	0	0	0
PARL	3961	3942	5335	5998
MAP6D1	215	238	307	304
YEATS2-AS1	37	23	38	28
YEATS2	5523	5471	6985	7350
KLHL24	9319	10749	3287	3821
LOC107986162	50	75	59	53
LOC105374248	0	0	0	0
LOC100131977	0	0	0	0
KLHL6-AS1	0	0	0	0
KLHL6	0	0	0	5
LOC124909467	0	0	0	0
SNORA63E	5	7	22	9
LOC124900564	1	2	5	7
SNORA63D	0	7	0	4
LINC00888	491	449	333	359
LOC107986160	155	162	255	332
RNA5SP151	1	0	3	0
B3GNT5	10882	10024	13153	13366
LOC124906310	0	0	0	0
MCF2L2	100	141	609	568
SNORD3P4	0	0	0	0
LAMP3	756	728	346	420
LOC105374247	0	0	0	0
LOC124906309	214	173	117	129
MCCC1	4900	5898	2432	2559
LOC105374246	6	18	4	4
LOC100505642	34	18	11	19
DCUN1D1	8239	7842	8180	8641
EIF3EP4	0	0	1	0
ATP11B	16286	15229	12945	13470
ATP11B-DT	0	14	0	4
LOC107986054	0	0	0	0
LOC112268454	0	0	0	0
LINC02031	0	0	0	4
RPL7L1P8	0	0	6	2
LINC01995	0	0	0	0
EIF4EP3	0	0	0	0
LINC01994	0	0	0	0
LOC105374243	0	0	0	0
LOC105374242	0	0	0	0
RN7SKP265	0	0	0	0
LINC01206	0	0	0	2
LOC101929598	0	0	0	0
RNA5SP150	0	0	0	0
RN7SL703P	0	0	0	0
SOX2	4	0	0	2
RPL7AP25	0	0	0	0
LOC102724604	0	0	0	0
FAUP2	0	0	0	0
RNU6-4P	0	0	0	0
SOX2-OT	41	21	17	12
DNAJC19	1821	1837	1059	1146
FXR1	14383	17583	14731	18928
RPL32P10	0	0	0	0
LOC124909466	0	0	1	0
LOC105374240	0	0	0	0
FLYWCH1P1	0	0	0	0
LOC100132223	0	0	0	0
LOC647253	0	0	0	0
RN7SL229P	0	0	0	0
LOC101928882	16	6	0	3
CCDC39	5	10	3	22
TTC14	6197	6875	4259	5195
RNU6-486P	0	0	0	0
LOC124900551	0	0	0	0
TTC14-DT	58	53	12	12
LINC02053	0	0	0	0
RALBP1P1	0	0	0	0
GAPDHP36	0	0	0	0
RNA5SP149	0	0	0	0
LOC124909465	0	0	0	0
LOC124909463	0	4	4	2
PEX5L-AS2	0	0	0	0
PEX5L	131	158	18	20
LOC124909464	50	35	42	32
USP13	4105	4094	2736	3045
H3P13	0	0	0	0
LOC124906348	0	0	0	0
NDUFB5	10705	11384	9269	9870
MRPL47	2300	2740	1916	2734
LOC124909462	19	12	16	14
ACTL6A	3280	3493	3860	4199
MTHFD2P7	197	115	83	101
LOC112268451	0	0	0	0
GNB4	6479	6067	10401	9831
MFN1	6850	6977	6735	7403
ZNF639	5301	5102	3742	4012
LRRFIP1P1	1	5	3	3
KCNMB3	0	4	0	0
LOC124900560	2	0	0	0
PIK3CA	6263	5872	5315	5460
PIK3CA-DT	1	2	0	3
ZMAT3	30881	32744	45966	48165
LOC124906307	523	468	1101	1212
LOC124909461	72	100	87	80
KCNMB2	2	2	6	2
KCNMB2-AS1	18	4	18	10
PPIAP75	1	0	0	0
RNA5SP148	0	0	0	0
LINC01014	2	5	6	2
LOC105374235	6	3	6	2
LOC107986156	0	0	0	0
LOC107986155	0	0	4	0
LOC105374234	30	53	37	37
RNU6-1120P	0	0	0	0
LOC107986154	8	0	1	0
LINC02015	3388	5295	5238	5088
FGFR3P4	0	0	0	0
LOC124900562	0	0	0	0
LOC124906306	1	1	0	2
RN7SKP52	0	0	0	0
LINC00578	27	75	30	56
ASS1P7	2	0	0	0
LINC00501	0	0	0	0
LOC107986053	0	0	0	0
RNU6-681P	9	1	10	3
TBL1XR1-AS1	21	12	17	19
TBL1XR1	28560	25825	24029	24756
MTND5P15	33	34	45	36
LINC01209	4	0	0	4
RNA5SP147	0	0	0	0
LINC01208	0	1	2	1
LOC105374230	0	0	0	0
MIR7977	0	0	0	0
LOC124909460	0	0	0	0
LOC100131216	0	0	0	0
EI24P1	0	0	0	0
ACTG1P23	0	0	0	0
LOC124909459	0	4	0	0
NAALADL2-AS1	0	0	0	0
RNU6-1317P	0	0	0	0
LOC124906366	0	0	0	0
UBE2V1P2	92	141	50	101
LOC100421238	0	0	0	0
RNU4-91P	0	0	0	0
NAALADL2-AS2	0	0	0	0
NAALADL2-AS3	0	0	0	0
EEF1B2P8	0	0	0	0
LOC124906305	0	0	0	0
LOC107986027	9	10	5	10
RN7SKP40	2	0	1	2
LOC105374226	0	4	2	4
RPL8P4	0	0	0	0
ANAPC15P2	0	0	0	0
RN7SKP234	0	0	0	0
NLGN1-AS1	0	0	0	0
LOC105374225	0	0	0	0
LOC112268443	0	0	0	0
NLGN1	11	18	34	38
LOC124909458	0	0	0	0
LOC105374224	0	0	0	0
LOC105374220	0	0	0	0
LOC124906369	0	0	0	0
LOC105374221	0	0	0	0
SPATA16	0	0	0	0
LOC107986052	0	1	4	0
ATP5MC1P4	0	0	2	2
RNU4-4P	0	0	0	0
LOC124900555	0	0	0	0
ECT2	3252	3809	9672	9787
RNU6-547P	0	0	2	0
LOC100420939	0	0	0	0
LOC124909457	0	0	2	0
NCEH1	2783	2909	5946	6497
SLC31A1P1	81	72	34	46
LINC02068	2	2	4	0
LOC100856791	0	0	0	0
TNFSF10	352	564	281	581
GHSR	0	0	0	0
BZW1P1	2	1	1	5
RN7SL141P	19	28	46	47
RPS27AP8	0	0	0	0
LOC124906304	1449	992	1031	1163
FNDC3B	19468	17022	25014	28412
LOC105374217	2	10	0	0
LOC105374218	0	0	0	0
TMEM212-AS1	0	0	1	1
TMEM212	0	2	0	2
LOC124906352	0	0	0	0
PLD1	4157	4096	2511	3181
RNU6-348P	0	0	0	0
LOC102724479	23	19	49	38
LOC124906303	74	133	59	89
MIR569	0	0	0	0
LOC105374216	12	13	9	26
TNIK	2377	2692	2883	3007
SLC2A2	0	0	0	0
RNU1-70P	0	0	0	0
KLF7P1	0	0	0	0
EIF5A2	630	445	1135	1001
RPL22L1	8219	6190	9052	10173
RNY5P3	0	0	0	0
LOC105374211	0	0	0	0
LOC124906302	0	0	0	2
RPL28P1	0	0	0	0
KRT8P13	0	0	0	4
SLC7A14-AS1	0	0	2	2
SLC7A14	0	0	2	0
MIR6828	0	0	0	0
CLDN11	14	4	0	0
SKIL	4389	3253	3658	3677
PRKCI	9107	8603	9916	10338
RNU7-32P	0	4	0	0
RNU6-315P	0	0	0	0
LOC105374209	1	12	10	4
PHC3	13037	12285	10343	11357
LOC124909456	43	54	50	45
KMT5AP3	11	14	5	26
RNU4-38P	0	0	0	0
LOC124909455	16	22	10	7
GPR160	498	406	382	347
SEC62	12067	13241	10072	11480
LOC100128164	2	2	0	2
LOC100421510	0	0	0	2
SAMD7	4	0	0	10
KRT18P43	0	0	0	0
LRRC31	14	10	2	2
LRRIQ4	0	0	4	2
LRRC34	4	0	0	0
MYNN	2553	2848	2306	2533
TRV-AAC1-1	0	0	0	0
ACTRT3	330	566	490	645
TERC	18839	22031	11139	11102
RNU6-637P	0	0	0	0
SDHDP3	0	0	0	6
LOC124906301	0	0	2	0
RPL22P1	526	740	413	1097
MECOM-AS1	0	0	0	0
LOC105374206	0	2	0	0
LOC124909454	0	0	2	0
MECOM	1240	1740	1688	2372
LOC107986051	0	0	0	0
LINC01997	0	0	0	0
LINC02082	0	0	0	0
RPL21P43	0	0	0	0
RPSAP33	0	0	0	0
LOC105374200	0	0	0	2
MIR551B	0	0	0	0
RNU2-20P	0	0	0	0
EGFEM1P	0	0	0	2
GOLIM4	2462	2796	4249	4824
HMGN2P26	0	0	0	0
LOC107986039	0	0	0	0
LRRC77P	0	0	0	0
MEMO1P3	0	0	0	0
SERPINI1	444	571	798	708
HMGN1P8	31	30	16	27
PDCD10	3014	3299	3041	3432
WDR49	64	68	30	50
LOC105374197	0	0	0	0
SERPINI2	0	2	2	3
LINC01327	0	0	0	0
ZBBX	10	4	17	13
LOC105374196	0	0	0	0
PPIAP74	0	0	0	0
LOC105374193	0	0	0	0
LOC105374194	0	0	0	0
LOC124909498	0	0	0	0
CBX1P5	0	0	0	0
PSAT1P4	1	0	0	0
RN7SKP298	0	0	0	0
MCUR1P2	0	0	0	0
MTCO3P38	0	0	0	0
MTND3P7	0	0	0	0
MTND4LP10	0	0	0	0
MTND4P17	0	0	0	0
LOC124909497	0	0	0	0
BCHE	293	387	306	259
LINC01322	0	0	0	0
SLITRK3	0	0	0	0
LOC105374192	0	0	0	0
SI	0	0	0	0
LOC107986050	0	0	0	0
LINC01324	0	0	0	0
LOC107986151	0	0	0	0
LOC105374191	0	2	0	0
LOC105374190	0	0	0	0
LOC105374189	0	0	0	0
MIR1263	0	0	0	0
LOC102724419	0	0	0	0
LOC730129	0	0	0	0
RNU7-82P	0	0	0	0
LOC105374188	0	0	0	0
LOC124906371	0	0	0	0
LINC01192	0	0	0	0
RPS6P4	0	0	0	0
TOMM22P6	0	0	0	0
LOC107986049	0	0	6	2
LOC107986048	0	0	0	0
OTOL1	0	0	2	0
RPL23AP42	394	842	339	524
LINC02067	11	20	12	33
LOC107986150	4	4	2	6
SPTSSB	26	14	53	87
PSMC1P7	0	0	0	0
EEF1GP4	0	0	0	0
LOC112268450	15	5	15	6
LOC105374187	173	204	210	210
NMD3	8306	7860	9263	9486
LOC105374186	1	4	0	0
LOC124906300	55	31	6	16
LOC124909453	43	65	57	48
B3GALNT1	714	551	851	839
PPM1L	11627	14284	622	783
LOC124900554	0	0	0	0
ARL14	126	154	256	297
RPL6P8	26	23	8	4
KRT8P12	540	426	420	483
SCARNA7	691	752	547	1483
KPNA4	16737	16031	14009	14828
RNU7-136P	0	0	9	2
B3GAT3P1	3	1	0	4
TRIM59	1062	1010	821	738
MIR16-2	0	1	2	1
MIR15B	3	0	0	1
SMC4	4162	5224	11645	14530
RPL35AP10	0	0	0	0
IFT80	11	12	1	4
TRIM59-IFT80	118	184	103	94
C3orf80	68	61	67	56
BRD7P2	35	54	40	81
LOC124906252	7	4	0	4
LINC01100	0	0	0	0
IL12A	49	49	89	147
IL12A-AS1	10	4	12	11
LOC124906299	0	0	0	1
RNU2-31P	0	0	0	2
LOC101928351	0	8	7	10
IQCJ-SCHIP1-AS1	0	2	0	1
LOC100420738	0	0	4	0
RPS2P19	0	0	0	0
MIR3919	0	0	0	0
SCHIP1	10	14	35	29
IQCJ	2	0	0	0
IQCJ-SCHIP1	0	0	0	0
LOC124909452	31	16	20	8
LOC105374181	118	117	54	34
GPR79	14	0	4	0
MFSD1	4591	5595	5438	5933
RPL35AP9	15	11	2	13
LOC100287290	130	105	64	88
RARRES1	1014	1193	173	1277
LXN	519	669	452	731
GFM1	10773	10290	10020	10748
MTAPP1	1	2	0	2
MLF1	689	765	804	929
MLF1-DT	10	1	7	6
UC.134	30	15	12	12
RPS12P7	1	2	7	7
LOC100422604	0	0	0	0
RPL15P6	0	0	0	2
RSRC1	2175	3020	2717	3585
SHOX2	495	667	562	669
RN7SKP46	0	0	0	0
SLC66A1L	20	12	24	48
PTX3	404	198	708	809
VEPH1	289	367	343	324
LOC105374179	4	4	0	0
LOC100420048	0	0	0	0
RNA5SP146	1	3	0	1
LOC101928236	191	180	165	250
KRT18P34	8	6	0	9
CCNL1	11572	11768	10311	10545
LINC00881	0	0	0	0
LINC02029	11	11	51	56
LINC00880	20	30	48	12
RN7SKP177	0	0	0	1
LOC100422426	0	0	0	0
KLF3P2	0	0	0	0
LEKR1	88	86	50	74
PA2G4P4	513	528	612	627
LINC00886	795	933	314	477
METTL15P1	583	628	499	571
TIPARP	4364	5312	7461	8638
TIPARP-AS1	41	59	58	100
SSR3	28653	27328	31366	30677
LOC124906298	0	0	0	2
KCNAB1-AS1	0	0	0	0
KCNAB1-AS2	0	0	0	0
LOC751837	0	0	1	0
KCNAB1	31	35	19	28
MRE11P1	0	0	4	0
ALG1L15P	0	0	0	0
VN2R1P	0	0	0	2
LOC124906383	0	0	0	0
SETP14	178	262	165	192
GMPS	14420	15348	14280	16336
LOC105374174	123	80	22	33
SLC33A1	8874	8207	5688	5896
C3orf33	399	465	421	537
RPL7AP24	0	0	0	0
RPL6P7	0	0	0	0
LOC124906297	0	0	2	2
PLCH1-AS2	0	0	0	0
PLCH1	269	195	443	429
PLCH1-AS1	0	0	0	0
RN7SL715P	0	0	4	0
LOC100419750	0	0	0	0
LOC105374172	0	0	0	0
PABPC1P10	0	0	0	0
STRIT1	0	0	0	0
LINC01487	1	0	0	1
MME	23292	24820	11438	12866
LOC105374171	28	41	26	45
LOC105374170	5	19	14	2
RPL9P15	0	0	0	0
DYNLL1P5	0	0	0	0
SYPL1P1	0	0	0	0
DDX50P2	5	18	6	6
GPR149	0	0	0	0
LOC124906350	0	0	0	0
ARHGEF26-AS1	13	6	2	4
RPL21P42	0	0	0	0
LOC124900552	0	0	0	0
LINC02877	0	0	0	1
RNU6-901P	0	2	0	0
LINC02083	0	4	0	1
LINC02006	0	0	2	0
LOC105374166	0	1	2	9
RN7SL300P	0	0	0	0
LOC105374164	15	20	53	65
RAP2B	10612	12943	15580	21118
LOC124909451	2	2	4	6
LOC100418712	0	5	12	0
HMGN2P13	0	0	0	0
LOC124909450	0	0	0	4
P2RY1	427	496	657	616
